,Tipologia,Dia,Horário
8570,restaurante,Wednesday,17:00 - 22:00
8571,restaurante,Thursday,17:00 - 22:00
8572,restaurante,Friday,12:00 - 23:00
8573,restaurante,Saturday,12:00 - 23:00
8574,restaurante,Sunday,12:00 - 23:00
8575,restaurante,Monday,11:00 - 14:00
8576,restaurante,Tuesday,11:00 - 14:00
8577,restaurante,Wednesday,11:00 - 14:00
8578,restaurante,Thursday,11:00 - 14:00
8579,restaurante,Friday,11:00 - 14:00
8580,restaurante,Saturday,11:00 - 14:00
8581,restaurante,Monday,10:30 - 14:30
8582,restaurante,Tuesday,10:30 - 14:30
8583,restaurante,Wednesday,10:30 - 14:30
8584,restaurante,Thursday,10:30 - 14:30
8585,restaurante,Friday,10:30 - 14:30
8586,restaurante,Saturday,10:30 - 14:30
8587,restaurante,Sunday,10:30 - 14:30
8588,restaurante,Monday,08:00 - 14:00
8589,restaurante,Tuesday,08:00 - 14:00
8590,restaurante,Wednesday,08:00 - 14:00
8591,restaurante,Thursday,08:00 - 14:00
8592,restaurante,Friday,08:00 - 14:00
8593,restaurante,Saturday,08:00 - 14:00
8594,restaurante,Monday,19:00 - 23:00
8595,restaurante,Tuesday,19:00 - 23:00
8596,restaurante,Wednesday,19:00 - 23:00
8597,restaurante,Thursday,19:00 - 23:00
8598,restaurante,Friday,19:00 - 23:00
8599,restaurante,Saturday,19:00 - 00:00
8600,restaurante,Sunday,19:00 - 23:00
8601,restaurante,Monday,11:00 - 15:00
8602,restaurante,Tuesday,11:00 - 15:00
8603,restaurante,Wednesday,11:00 - 15:00
8604,restaurante,Thursday,11:00 - 15:00
8605,restaurante,Friday,11:00 - 15:00
8606,restaurante,Saturday,11:00 - 01:00
8607,restaurante,Monday,07:00 - 14:30
8608,restaurante,Tuesday,07:00 - 14:30
8609,restaurante,Wednesday,07:00 - 14:30
8610,restaurante,Thursday,07:00 - 14:30
8611,restaurante,Friday,07:00 - 14:30
8612,restaurante,Monday,11:00 - 16:00
8613,restaurante,Tuesday,11:00 - 15:30
8614,restaurante,Wednesday,11:00 - 15:30
8615,restaurante,Thursday,11:00 - 15:30
8616,restaurante,Friday,11:00 - 15:30
8617,restaurante,Saturday,11:00 - 15:30
8618,restaurante,Sunday,11:00 - 15:30
8619,restaurante,Monday,11:00 - 14:30
8620,restaurante,Tuesday,11:00 - 14:30
8621,restaurante,Wednesday,11:00 - 14:30
8622,restaurante,Thursday,11:00 - 14:30
8623,restaurante,Friday,11:00 - 14:30
8624,restaurante,Saturday,11:00 - 14:30
8625,restaurante,Monday,11:00 - 15:00
8626,restaurante,Tuesday,11:00 - 15:00
8627,restaurante,Wednesday,11:00 - 15:00
8628,restaurante,Thursday,11:00 - 15:00
8629,restaurante,Friday,11:00 - 15:00
8630,restaurante,Sunday,11:00 - 15:00
8631,restaurante,Wednesday,19:00 - 22:30
8632,restaurante,Thursday,19:00 - 22:30
8633,restaurante,Friday,19:00 - 22:30
8634,restaurante,Saturday,11:30 - 15:00
8635,restaurante,Sunday,11:30 - 15:00
8636,restaurante,Tuesday,11:30 - 23:00
8637,restaurante,Wednesday,11:30 - 23:00
8638,restaurante,Thursday,11:30 - 23:00
8639,restaurante,Friday,11:30 - 23:00
8640,restaurante,Saturday,11:30 - 23:00
8641,restaurante,Sunday,11:30 - 16:00
8642,restaurante,Monday,11:00 - 15:00
8643,restaurante,Tuesday,11:00 - 15:00
8644,restaurante,Wednesday,11:00 - 15:00
8645,restaurante,Thursday,11:00 - 15:00
8646,restaurante,Friday,11:00 - 15:00
8647,restaurante,Saturday,11:00 - 15:00
8648,restaurante,Sunday,11:00 - 15:00
8649,restaurante,Monday,11:00 - 15:00
8650,restaurante,Tuesday,11:00 - 15:00
8651,restaurante,Wednesday,11:00 - 15:00
8652,restaurante,Thursday,11:00 - 15:00
8653,restaurante,Friday,11:00 - 15:00
8654,restaurante,Saturday,11:00 - 15:00
8655,restaurante,Sunday,11:00 - 15:00
8656,restaurante,Tuesday,19:00 - 23:00
8657,restaurante,Wednesday,19:00 - 23:00
8658,restaurante,Thursday,19:00 - 23:00
8659,restaurante,Friday,19:00 - 23:30
8660,restaurante,Saturday,19:00 - 23:30
8661,restaurante,Sunday,19:00 - 23:00
8662,restaurante,Tuesday,18:30 - 23:30
8663,restaurante,Wednesday,18:30 - 23:30
8664,restaurante,Thursday,18:30 - 23:30
8665,restaurante,Friday,18:30 - 00:00
8666,restaurante,Saturday,18:30 - 00:00
8667,restaurante,Sunday,18:30 - 00:00
8668,restaurante,Monday,18:00 - 23:30
8669,restaurante,Tuesday,18:00 - 23:30
8670,restaurante,Wednesday,18:00 - 23:30
8671,restaurante,Thursday,18:00 - 23:30
8672,restaurante,Friday,18:00 - 00:30
8673,restaurante,Saturday,18:00 - 00:30
8674,restaurante,Sunday,12:00 - 15:30
8675,restaurante,Monday,11:30 - 15:15
8676,restaurante,Tuesday,11:30 - 15:15
8677,restaurante,Wednesday,11:30 - 15:15
8678,restaurante,Thursday,11:30 - 15:15
8679,restaurante,Friday,11:30 - 15:15
8680,restaurante,Saturday,11:30 - 15:15
8681,restaurante,Sunday,11:30 - 15:15
8682,restaurante,Monday,11:30 - 14:30
8683,restaurante,Tuesday,11:30 - 14:30
8684,restaurante,Wednesday,11:30 - 14:30
8685,restaurante,Thursday,11:30 - 14:30
8686,restaurante,Friday,11:30 - 14:30
8687,restaurante,Saturday,11:30 - 14:30
8688,restaurante,Sunday,11:30 - 14:30
8689,restaurante,Monday,17:00 - 22:00
8690,restaurante,Tuesday,17:00 - 22:00
8691,restaurante,Wednesday,17:00 - 22:00
8692,restaurante,Thursday,17:00 - 22:00
8693,restaurante,Friday,17:00 - 22:00
8694,restaurante,Saturday,17:00 - 22:00
8695,restaurante,Sunday,17:00 - 22:00
8696,restaurante,Monday,10:30 - 14:30
8697,restaurante,Tuesday,10:30 - 14:30
8698,restaurante,Wednesday,10:30 - 14:30
8699,restaurante,Thursday,10:30 - 14:30
8700,restaurante,Friday,10:30 - 14:30
8701,restaurante,Saturday,10:30 - 14:30
8702,restaurante,Monday,18:00 - 00:00
8703,restaurante,Tuesday,18:00 - 00:00
8704,restaurante,Wednesday,18:00 - 00:00
8705,restaurante,Thursday,18:00 - 00:00
8706,restaurante,Friday,18:00 - 00:00
8707,restaurante,Saturday,18:00 - 00:00
8708,restaurante,Monday,10:00 - 22:00
8709,restaurante,Tuesday,10:00 - 22:00
8710,restaurante,Wednesday,10:00 - 22:00
8711,restaurante,Thursday,10:00 - 22:00
8712,restaurante,Friday,10:00 - 22:00
8713,restaurante,Saturday,10:00 - 22:00
8714,restaurante,Sunday,12:00 - 22:00
8715,restaurante,Monday,11:00 - 15:00
8716,restaurante,Tuesday,11:00 - 15:00
8717,restaurante,Wednesday,11:00 - 15:00
8718,restaurante,Thursday,11:00 - 15:00
8719,restaurante,Friday,06:00 - 00:30
8720,restaurante,Saturday,11:00 - 15:00
8721,restaurante,Sunday,11:30 - 15:00
8722,restaurante,Tuesday,10:30 - 23:30
8723,restaurante,Wednesday,10:30 - 23:30
8724,restaurante,Thursday,10:30 - 23:30
8725,restaurante,Friday,10:30 - 23:30
8726,restaurante,Saturday,10:30 - 23:30
8727,restaurante,Sunday,10:30 - 17:30
8728,restaurante,Monday,10:00 - 14:30
8729,restaurante,Tuesday,10:00 - 14:30
8730,restaurante,Wednesday,10:00 - 14:30
8731,restaurante,Thursday,10:00 - 14:30
8732,restaurante,Friday,10:00 - 14:30
8733,restaurante,Saturday,10:00 - 14:30
8734,restaurante,Tuesday,12:00 - 00:00
8735,restaurante,Wednesday,12:00 - 00:00
8736,restaurante,Thursday,12:00 - 00:00
8737,restaurante,Friday,12:00 - 00:00
8738,restaurante,Saturday,12:00 - 00:00
8739,restaurante,Sunday,12:00 - 00:00
8740,restaurante,Monday,17:00 - 21:00
8741,restaurante,Tuesday,17:00 - 21:00
8742,restaurante,Wednesday,17:00 - 21:00
8743,restaurante,Thursday,17:00 - 21:00
8744,restaurante,Friday,17:00 - 21:00
8745,restaurante,Saturday,17:00 - 21:00
8746,restaurante,Monday,09:00 - 19:30
8747,restaurante,Tuesday,09:00 - 19:30
8748,restaurante,Wednesday,09:00 - 19:30
8749,restaurante,Thursday,09:00 - 19:30
8750,restaurante,Friday,09:00 - 19:30
8751,restaurante,Saturday,09:30 - 19:30
8752,restaurante,Monday,11:00 - 15:30
8753,restaurante,Tuesday,11:00 - 15:30
8754,restaurante,Wednesday,11:00 - 15:30
8755,restaurante,Thursday,11:00 - 15:30
8756,restaurante,Friday,11:00 - 15:30
8757,restaurante,Saturday,11:00 - 15:30
8758,restaurante,Sunday,11:00 - 15:30
8759,restaurante,Tuesday,19:00 - 00:00
8760,restaurante,Wednesday,19:00 - 00:00
8761,restaurante,Thursday,17:00 - 00:00
8762,restaurante,Friday,17:00 - 00:00
8763,restaurante,Saturday,12:00 - 00:00
8764,restaurante,Sunday,12:00 - 00:00
8765,restaurante,Tuesday,11:30 - 15:00
8766,restaurante,Wednesday,11:30 - 15:00
8767,restaurante,Thursday,11:30 - 15:00
8768,restaurante,Friday,11:30 - 15:00
8769,restaurante,Saturday,11:30 - 15:00
8770,restaurante,Sunday,11:30 - 15:00
8771,restaurante,Tuesday,08:00 - 19:00
8772,restaurante,Wednesday,08:00 - 19:00
8773,restaurante,Thursday,08:00 - 19:00
8774,restaurante,Friday,08:00 - 19:00
8775,restaurante,Saturday,08:00 - 15:00
8776,restaurante,Sunday,08:00 - 15:00
8777,restaurante,Tuesday,17:00 - 00:00
8778,restaurante,Wednesday,17:00 - 00:00
8779,restaurante,Thursday,17:00 - 00:00
8780,restaurante,Friday,17:00 - 01:00
8781,restaurante,Saturday,17:00 - 01:00
8782,restaurante,Sunday,17:00 - 01:00
8783,loja,Monday,10:00 - 22:00
8784,loja,Tuesday,10:00 - 22:00
8785,loja,Wednesday,10:00 - 22:00
8786,loja,Thursday,10:00 - 22:00
8787,loja,Friday,10:00 - 22:00
8788,loja,Saturday,10:00 - 22:00
8789,loja,Sunday,12:00 - 22:00
8790,loja,Monday,09:00 - 19:00
8791,loja,Tuesday,09:00 - 19:00
8792,loja,Wednesday,09:00 - 19:00
8793,loja,Thursday,09:00 - 19:00
8794,loja,Friday,09:00 - 19:00
8795,loja,Saturday,08:00 - 13:30
8796,loja,Monday,07:30 - 17:30
8797,loja,Tuesday,07:30 - 17:30
8798,loja,Wednesday,07:30 - 17:30
8799,loja,Thursday,07:30 - 17:30
8800,loja,Friday,07:30 - 17:30
8801,loja,Saturday,07:30 - 11:30
8802,loja,Monday,08:00 - 18:00
8803,loja,Tuesday,08:00 - 18:00
8804,loja,Wednesday,08:00 - 18:00
8805,loja,Thursday,08:00 - 18:00
8806,loja,Friday,08:00 - 18:00
8807,loja,Saturday,08:00 - 16:00
8808,loja,Sunday,08:00 - 11:30
8809,loja,Monday,09:00 - 20:00
8810,loja,Tuesday,09:00 - 20:00
8811,loja,Wednesday,09:00 - 20:00
8812,loja,Thursday,09:00 - 20:00
8813,loja,Friday,09:00 - 20:00
8814,loja,Saturday,09:00 - 20:00
8815,loja,Sunday,09:00 - 18:00
8816,loja,Monday,08:30 - 18:00
8817,loja,Tuesday,08:30 - 18:00
8818,loja,Wednesday,08:30 - 18:00
8819,loja,Thursday,08:30 - 18:00
8820,loja,Friday,08:30 - 18:00
8821,loja,Saturday,08:30 - 16:00
8822,loja,Monday,09:00 - 18:30
8823,loja,Tuesday,09:00 - 18:30
8824,loja,Wednesday,09:00 - 18:30
8825,loja,Thursday,09:00 - 18:30
8826,loja,Friday,09:00 - 18:30
8827,loja,Saturday,09:00 - 15:00
8828,loja,Monday,10:00 - 22:00
8829,loja,Tuesday,10:00 - 22:00
8830,loja,Wednesday,10:00 - 22:00
8831,loja,Thursday,10:00 - 22:00
8832,loja,Friday,10:00 - 22:00
8833,loja,Saturday,10:00 - 22:00
8834,loja,Sunday,15:00 - 21:00
8835,loja,Monday,10:00 - 22:00
8836,loja,Tuesday,10:00 - 22:00
8837,loja,Wednesday,10:00 - 22:00
8838,loja,Thursday,10:00 - 22:00
8839,loja,Friday,10:00 - 22:00
8840,loja,Saturday,10:00 - 22:00
8841,loja,Sunday,14:00 - 21:00
8842,loja,Monday,10:00 - 22:00
8843,loja,Tuesday,10:00 - 22:00
8844,loja,Wednesday,10:00 - 22:00
8845,loja,Thursday,10:00 - 22:00
8846,loja,Friday,10:00 - 22:00
8847,loja,Saturday,10:00 - 22:00
8848,loja,Sunday,14:00 - 21:00
8849,loja,Monday,10:00 - 22:00
8850,loja,Tuesday,10:00 - 22:00
8851,loja,Wednesday,10:00 - 22:00
8852,loja,Thursday,10:00 - 22:00
8853,loja,Friday,10:00 - 22:00
8854,loja,Saturday,09:00 - 14:00
8855,loja,Sunday,14:00 - 21:00
8856,loja,Monday,10:00 - 22:00
8857,loja,Tuesday,10:00 - 22:00
8858,loja,Wednesday,10:00 - 22:00
8859,loja,Thursday,10:00 - 22:00
8860,loja,Friday,10:00 - 22:00
8861,loja,Saturday,10:00 - 22:00
8862,loja,Sunday,13:00 - 21:00
8863,loja,Monday,10:00 - 22:00
8864,loja,Tuesday,10:00 - 22:00
8865,loja,Wednesday,10:00 - 22:00
8866,loja,Thursday,10:00 - 22:00
8867,loja,Friday,10:00 - 22:00
8868,loja,Saturday,10:00 - 22:00
8869,loja,Sunday,15:00 - 21:00
8870,loja,Monday,09:00 - 19:00
8871,loja,Tuesday,09:00 - 19:00
8872,loja,Wednesday,09:00 - 19:00
8873,loja,Thursday,09:00 - 19:00
8874,loja,Friday,09:00 - 19:00
8875,loja,Saturday,09:00 - 17:00
8876,loja,Monday,09:00 - 22:00
8877,loja,Tuesday,09:00 - 22:00
8878,loja,Wednesday,09:00 - 22:00
8879,loja,Thursday,09:00 - 22:00
8880,loja,Friday,09:00 - 22:00
8881,loja,Saturday,09:00 - 22:00
8882,loja,Monday,08:30 - 18:00
8883,loja,Tuesday,08:30 - 18:00
8884,loja,Wednesday,08:30 - 18:00
8885,loja,Thursday,08:30 - 18:00
8886,loja,Friday,08:30 - 18:00
8887,loja,Saturday,08:30 - 15:00
8888,loja,Monday,08:30 - 20:00
8889,loja,Tuesday,08:30 - 20:00
8890,loja,Wednesday,08:30 - 20:00
8891,loja,Thursday,08:30 - 20:00
8892,loja,Friday,08:30 - 20:00
8893,loja,Saturday,08:30 - 20:00
8894,loja,Sunday,08:30 - 17:00
8895,loja,Monday,09:00 - 21:00
8896,loja,Tuesday,09:00 - 21:00
8897,loja,Wednesday,09:00 - 21:00
8898,loja,Thursday,09:00 - 21:00
8899,loja,Friday,09:00 - 21:00
8900,loja,Saturday,09:00 - 21:00
8901,loja,Monday,10:00 - 20:00
8902,loja,Tuesday,10:00 - 20:00
8903,loja,Wednesday,10:00 - 20:00
8904,loja,Thursday,10:00 - 22:00
8905,loja,Friday,10:00 - 22:00
8906,loja,Saturday,10:00 - 22:00
8907,loja,Monday,09:00 - 18:30
8908,loja,Tuesday,09:00 - 18:30
8909,loja,Wednesday,09:00 - 18:30
8910,loja,Thursday,09:00 - 18:30
8911,loja,Friday,09:00 - 18:30
8912,loja,Saturday,08:30 - 18:00
8913,loja,Monday,08:00 - 18:00
8914,loja,Tuesday,08:00 - 18:00
8915,loja,Wednesday,08:00 - 18:00
8916,loja,Thursday,08:00 - 18:00
8917,loja,Friday,08:00 - 18:00
8918,loja,Saturday,08:00 - 12:00
8919,loja,Monday,10:00 - 22:00
8920,loja,Tuesday,10:00 - 22:00
8921,loja,Wednesday,10:00 - 22:00
8922,loja,Thursday,10:00 - 22:00
8923,loja,Friday,10:00 - 23:00
8924,loja,Saturday,10:00 - 23:00
8925,loja,Sunday,11:00 - 22:00
8926,loja,Monday,09:00 - 19:00
8927,loja,Tuesday,09:00 - 19:00
8928,loja,Wednesday,09:00 - 19:00
8929,loja,Thursday,09:00 - 19:00
8930,loja,Friday,09:00 - 19:00
8931,loja,Saturday,09:00 - 19:00
8932,loja,Monday,09:00 - 22:00
8933,loja,Tuesday,09:00 - 22:00
8934,loja,Wednesday,09:00 - 22:00
8935,loja,Thursday,09:00 - 22:00
8936,loja,Friday,09:00 - 22:00
8937,loja,Saturday,09:00 - 18:00
8938,loja,Monday,08:00 - 17:00
8939,loja,Tuesday,08:00 - 17:00
8940,loja,Wednesday,08:00 - 17:00
8941,loja,Thursday,08:00 - 17:00
8942,loja,Friday,08:00 - 17:00
8943,loja,Saturday,08:00 - 12:00
8944,loja,Monday,00:00 - 23:59
8945,loja,Tuesday,00:00 - 23:59
8946,loja,Wednesday,00:00 - 23:59
8947,loja,Thursday,00:00 - 23:59
8948,loja,Friday,00:00 - 23:59
8949,loja,Saturday,00:00 - 23:59
8950,loja,Sunday,00:00 - 23:59
8951,loja,Monday,10:00 - 22:00
8952,loja,Tuesday,10:00 - 22:00
8953,loja,Wednesday,10:00 - 22:00
8954,loja,Thursday,10:00 - 22:00
8955,loja,Friday,10:00 - 22:00
8956,loja,Saturday,10:00 - 22:00
8957,loja,Sunday,13:00 - 21:00
8958,loja,Monday,00:00 - 23:59
8959,loja,Tuesday,00:00 - 23:59
8960,loja,Wednesday,00:00 - 23:59
8961,loja,Thursday,00:00 - 23:59
8962,loja,Friday,00:00 - 23:59
8963,loja,Saturday,00:00 - 23:59
8964,loja,Sunday,00:00 - 23:59
8965,loja,Monday,10:00 - 23:00
8966,loja,Tuesday,10:00 - 23:00
8967,loja,Wednesday,10:00 - 23:00
8968,loja,Thursday,10:00 - 23:00
8969,loja,Friday,10:00 - 23:00
8970,loja,Saturday,10:00 - 23:00
8971,loja,Sunday,12:00 - 22:00
8972,loja,Monday,10:00 - 22:00
8973,loja,Tuesday,10:00 - 22:00
8974,loja,Wednesday,10:00 - 22:00
8975,loja,Thursday,10:00 - 22:00
8976,loja,Friday,10:00 - 22:00
8977,loja,Saturday,10:00 - 22:00
8978,loja,Sunday,12:00 - 21:00
8979,loja,Monday,10:00 - 22:00
8980,loja,Tuesday,10:00 - 22:00
8981,loja,Wednesday,10:00 - 22:00
8982,loja,Thursday,10:00 - 22:00
8983,loja,Friday,10:00 - 22:00
8984,loja,Saturday,10:00 - 22:00
8985,loja,Sunday,13:00 - 21:00
8986,loja,Monday,09:00 - 18:00
8987,loja,Tuesday,09:00 - 18:00
8988,loja,Wednesday,09:00 - 18:00
8989,loja,Thursday,09:00 - 18:00
8990,loja,Friday,09:00 - 18:00
8991,loja,Saturday,09:00 - 18:00
8992,loja,Monday,10:00 - 22:00
8993,loja,Tuesday,10:00 - 22:00
8994,loja,Wednesday,10:00 - 22:00
8995,loja,Thursday,10:00 - 22:00
8996,loja,Friday,10:00 - 22:00
8997,loja,Saturday,10:00 - 22:00
8998,loja,Sunday,13:00 - 21:00
8999,loja,Tuesday,08:00 - 17:00
9000,loja,Wednesday,08:00 - 18:00
9001,loja,Thursday,08:00 - 17:00
9002,loja,Friday,08:00 - 18:00
9003,loja,Saturday,08:00 - 18:00
9004,loja,Wednesday,09:00 - 18:00
9005,loja,Friday,09:00 - 18:00
9006,loja,Saturday,09:00 - 18:00
9007,loja,Monday,10:00 - 22:00
9008,loja,Tuesday,10:00 - 22:00
9009,loja,Wednesday,10:00 - 22:00
9010,loja,Thursday,10:00 - 22:00
9011,loja,Friday,10:00 - 22:00
9012,loja,Saturday,10:00 - 22:00
9013,loja,Sunday,13:00 - 21:00
9014,loja,Monday,10:00 - 22:00
9015,loja,Tuesday,10:00 - 22:00
9016,loja,Wednesday,10:00 - 22:00
9017,loja,Thursday,10:00 - 22:00
9018,loja,Friday,10:00 - 22:00
9019,loja,Saturday,10:00 - 22:00
9020,loja,Sunday,12:00 - 21:00
9021,loja,Monday,10:00 - 22:00
9022,loja,Tuesday,10:00 - 22:00
9023,loja,Wednesday,10:00 - 22:00
9024,loja,Thursday,10:00 - 22:00
9025,loja,Friday,10:00 - 22:00
9026,loja,Saturday,10:00 - 22:00
9027,loja,Sunday,12:00 - 21:00
9028,loja,Monday,10:00 - 22:00
9029,loja,Tuesday,10:00 - 22:00
9030,loja,Wednesday,10:00 - 22:00
9031,loja,Thursday,10:00 - 22:00
9032,loja,Friday,10:00 - 22:00
9033,loja,Saturday,10:00 - 22:00
9034,loja,Sunday,13:00 - 21:00
9035,loja,Monday,10:00 - 22:00
9036,loja,Tuesday,10:00 - 22:00
9037,loja,Wednesday,10:00 - 22:00
9038,loja,Thursday,10:00 - 22:00
9039,loja,Friday,10:00 - 22:00
9040,loja,Saturday,10:00 - 22:00
9041,loja,Sunday,11:00 - 21:00
9042,loja,Monday,10:00 - 22:00
9043,loja,Tuesday,10:00 - 22:00
9044,loja,Wednesday,10:00 - 22:00
9045,loja,Thursday,10:00 - 22:00
9046,loja,Friday,10:00 - 23:00
9047,loja,Saturday,10:00 - 23:00
9048,loja,Sunday,11:00 - 22:00
9049,loja,Monday,10:00 - 22:00
9050,loja,Tuesday,10:00 - 22:00
9051,loja,Wednesday,10:00 - 22:00
9052,loja,Thursday,10:00 - 22:00
9053,loja,Friday,10:00 - 22:00
9054,loja,Saturday,10:00 - 22:00
9055,loja,Sunday,12:00 - 21:00
9056,loja,Monday,07:30 - 21:30
9057,loja,Tuesday,07:30 - 21:30
9058,loja,Wednesday,07:30 - 21:30
9059,loja,Thursday,07:30 - 21:30
9060,loja,Friday,07:30 - 21:30
9061,loja,Saturday,07:30 - 21:30
9062,loja,Monday,08:00 - 22:00
9063,loja,Tuesday,08:00 - 22:00
9064,loja,Wednesday,08:00 - 22:00
9065,loja,Thursday,08:00 - 22:00
9066,loja,Friday,08:00 - 22:00
9067,loja,Saturday,08:00 - 22:00
9068,loja,Sunday,08:00 - 22:00
9069,loja,Monday,10:00 - 22:00
9070,loja,Tuesday,10:00 - 22:00
9071,loja,Wednesday,10:00 - 22:00
9072,loja,Thursday,10:00 - 22:00
9073,loja,Friday,10:00 - 22:00
9074,loja,Saturday,10:00 - 22:00
9075,loja,Sunday,12:00 - 20:00
9076,loja,Monday,10:00 - 22:00
9077,loja,Tuesday,10:00 - 22:00
9078,loja,Wednesday,10:00 - 22:00
9079,loja,Thursday,10:00 - 22:00
9080,loja,Friday,10:00 - 22:00
9081,loja,Saturday,10:00 - 22:00
9082,loja,Sunday,14:00 - 20:00
9083,loja,Monday,10:00 - 22:00
9084,loja,Tuesday,10:00 - 22:00
9085,loja,Wednesday,10:00 - 22:00
9086,loja,Thursday,10:00 - 22:00
9087,loja,Friday,10:00 - 22:00
9088,loja,Saturday,10:00 - 22:00
9089,loja,Sunday,14:00 - 22:00
9090,loja,Monday,09:00 - 19:00
9091,loja,Tuesday,09:00 - 19:00
9092,loja,Wednesday,09:00 - 19:00
9093,loja,Thursday,09:00 - 19:00
9094,loja,Friday,09:00 - 19:00
9095,loja,Saturday,09:00 - 13:00
9096,loja,Monday,09:00 - 19:00
9097,loja,Tuesday,09:00 - 19:00
9098,loja,Wednesday,09:00 - 19:00
9099,loja,Thursday,09:00 - 19:00
9100,loja,Friday,09:00 - 19:00
9101,loja,Monday,09:00 - 18:00
9102,loja,Tuesday,09:00 - 18:00
9103,loja,Wednesday,09:00 - 18:00
9104,loja,Thursday,09:00 - 18:00
9105,loja,Friday,09:00 - 18:00
9106,loja,Tuesday,09:00 - 12:00
9107,loja,Wednesday,09:00 - 12:00
9108,loja,Thursday,09:00 - 12:00
9109,loja,Friday,09:00 - 12:00
9110,loja,Saturday,08:00 - 12:00
9111,loja,Monday,09:00 - 20:00
9112,loja,Tuesday,09:00 - 20:00
9113,loja,Wednesday,09:00 - 20:00
9114,loja,Thursday,09:00 - 20:00
9115,loja,Friday,09:00 - 20:00
9116,loja,Saturday,09:00 - 20:00
9117,loja,Monday,08:00 - 18:00
9118,loja,Tuesday,08:00 - 18:00
9119,loja,Wednesday,08:00 - 18:00
9120,loja,Thursday,08:00 - 18:00
9121,loja,Friday,08:00 - 18:00
9122,loja,Monday,07:00 - 18:00
9123,loja,Tuesday,07:00 - 18:00
9124,loja,Wednesday,07:00 - 18:00
9125,loja,Thursday,07:00 - 18:00
9126,loja,Friday,07:00 - 18:00
9127,loja,Monday,07:30 - 21:00
9128,loja,Tuesday,07:30 - 21:00
9129,loja,Wednesday,07:30 - 21:00
9130,loja,Thursday,07:30 - 21:00
9131,loja,Friday,07:30 - 21:00
9132,loja,Saturday,09:00 - 16:00
9133,loja,Monday,08:00 - 18:00
9134,loja,Tuesday,08:00 - 18:00
9135,loja,Wednesday,08:00 - 18:00
9136,loja,Thursday,08:00 - 18:00
9137,loja,Friday,08:00 - 18:00
9138,loja,Saturday,08:00 - 13:00
9139,loja,Monday,09:00 - 18:00
9140,loja,Tuesday,09:00 - 18:00
9141,loja,Wednesday,09:00 - 18:00
9142,loja,Thursday,09:00 - 18:00
9143,loja,Friday,09:00 - 18:00
9144,loja,Saturday,08:30 - 12:15
9145,loja,Monday,08:00 - 20:00
9146,loja,Tuesday,08:00 - 20:00
9147,loja,Wednesday,08:00 - 20:00
9148,loja,Thursday,08:00 - 20:00
9149,loja,Friday,08:00 - 20:00
9150,loja,Saturday,08:00 - 20:00
9151,loja,Monday,08:00 - 19:00
9152,loja,Tuesday,08:00 - 19:00
9153,loja,Wednesday,08:00 - 19:00
9154,loja,Thursday,08:00 - 19:00
9155,loja,Friday,08:00 - 19:00
9156,loja,Monday,08:00 - 18:00
9157,loja,Tuesday,08:00 - 18:00
9158,loja,Wednesday,08:00 - 18:00
9159,loja,Thursday,08:00 - 18:00
9160,loja,Friday,08:00 - 18:00
9161,loja,Saturday,08:00 - 12:00
9162,loja,Monday,08:00 - 18:00
9163,loja,Tuesday,08:00 - 18:00
9164,loja,Wednesday,08:00 - 18:00
9165,loja,Thursday,08:00 - 18:00
9166,loja,Friday,08:00 - 18:00
9167,loja,Saturday,08:00 - 12:00
9168,loja,Monday,07:30 - 18:00
9169,loja,Tuesday,07:30 - 18:00
9170,loja,Wednesday,07:30 - 18:00
9171,loja,Thursday,07:30 - 18:00
9172,loja,Friday,07:30 - 18:00
9173,loja,Saturday,07:30 - 18:00
9174,loja,Monday,08:00 - 18:00
9175,loja,Tuesday,08:00 - 18:00
9176,loja,Wednesday,08:00 - 18:00
9177,loja,Thursday,08:00 - 18:00
9178,loja,Friday,08:00 - 18:00
9179,loja,Saturday,08:00 - 17:00
9180,loja,Monday,08:00 - 17:30
9181,loja,Tuesday,08:00 - 17:30
